,TEXT,LABEL
3547,"pada tahun 1983 seorang sadis memprovokasi saudara perempuan saya di hadapan saya. dia mencoba á untuk memaksa saudara perempuan saya menemaninya ke tempatnya, tetapi á saudara perempuan saya tidak setuju sehingga dia ditendang dan dia jatuh. there terjadi pertengkaran.",anger
3548,"ketika ayah saya meninggal pada tahun 1978. saya ditinggal sendirian dengan ibu saya yang sangat sakit sehingga saya harus pergi dan tinggal dengan bibi saya, yang sangat pemarah, sampai ibu saya keluar dari rumah sakit.",sadness
3549,ketika saya mengetahui bahwa sahabat saya telah gagal dalam ujian.,disgust
3550,saya mematahkan raket bulutangkis teman saya dan dia diam saja.,guilt
3551,saya dalam bentuk lima di sekolah asrama dan teman-teman saya dan saya sudah minum bir di desa terdekat. dan kami tertangkap á diserahkan oleh master formulir di sana.,fear
3552,ketika ibu saya bertengkar dengan bibiku karena aku.,anger
3553,kakak lelaki saya telah dikeluarkan dari perguruan tinggi dan dia sangat frustrasi sehingga dia mencoba bunuh diri - dia minum pecahan botol. á saya sangat sedih ketika mengetahui hal ini.,sadness
3554,"saya menemukan ketidaksengajaan bahwa sementara paman saya pergi di kanada, bibiku telah meniduri seorang pemuda secara teratur.",disgust
3555,itu selama liburan sekolah - saya ditemukan memikat seorang gadis di kamar saya oleh ayah saya.,shame
3556,saya berada di kelas tujuh dan kelas saya merencanakan protes terhadap seorang guru yang kasar dan tidak bermoral. saya menyelinap keluar dan memberi tahu kepala sekolah tentang hal itu dan rencana itu gagal.,guilt
3557,"saya memenangkan hadiah pertama di pameran sains, yang pertama dari jenis á di sekolah dan saya hanya dalam bentuk ii saat itu.",joy
3558,"kerabat dekat saya meninggal dalam kecelakaan mobil yang serius. saya adalah salah satu dari dua orang pertama yang melihat mayat itu dan saya harus melakukannya. á sebelum masuk untuk melihatnya, saya takut karena ini adalah pertama kalinya á bahwa saya melihat mayat.",fear
3559,adik lelaki saya menghancurkan dan memberikan beberapa buku yang saya maksudkan untuk disimpan selama mungkin.,anger
3560,"ketika seorang kerabat dekat saya meninggal, itu adalah pertama kalinya bahwa seseorang yang begitu dekat dengan saya telah meninggal.",sadness
3561,seseorang yang saya anggap jujur ​​mengambil dan membelanjakan sedikit á uang yang saya miliki dan saya tidak punya cara untuk mendapatkan uang dalam á beberapa bulan berikutnya.,disgust
3562,"sambil menonton film keagamaan, saya menjadi sangat bersemangat dan membuat á sejumlah komentar yang dicela oleh seorang lansia á orang yang menghormati saya.",shame
3563,saya memukuli seorang teman wanita setelah saya mendengar cerita-cerita memfitnah yang telah dia ceritakan. saya kemudian dipanggil untuk menjelaskan perilaku saya.,guilt
3564,"perayaan ulang tahun ke 21 saya, ketika saya memotong kue dan menerima hadiah.",joy
3565,sebelum salah satu ujian terakhir saya tahun ketiga - ilmu alam.,fear
3566,"ketika beberapa senior mencoba memarahi dan menghina beberapa junior karena ""apa yang seharusnya dikatakan junior"" di sekolah menengah.",anger
3567,"ketika seorang paman saya, yang dekat dengan saya, meninggal setelah mengalami stroke, sebelum putri pertamanya dapat disebutkan namanya.",sadness
3568,ketika pacar saudara perempuan saya menuduhnya telah tidur di sekitar.,disgust
3569,ketika saya tidak bisa memegang kandung kemih saya saat melakukan panggilan telepon á dan akhirnya mengompol sendiri.,shame
3570,ketika saya dibuat merasa bertanggung jawab atas keadaan emosi seorang teman saya berada.,guilt
3571,tunangan saya meninggalkan saya untuk sahabat saya.,sadness
3572,orang yang mendiskriminasi orang lain membuat saya jijik.,disgust
3573,"pada malam tahun baru, saya minum terlalu banyak alkohol, sehingga saya harus muntah di hadapan orang lain.",shame
3574,saya telah melepaskan diri dari ayah saya beberapa tahun yang lalu. saya tahu dia sangat sedih tentang ini.,guilt
3575,cinta yang berulang.,joy
3576,saya dilecehkan secara seksual pada suatu malam oleh orang asing.,fear
3577,keangkuhan ibuku tentang cara hidupku. dia pikir saya á bebas dalam perilaku saya misalnya ketika pacar tetap á malam.,anger
3578,kematian seorang anggota keluarga dekat.,sadness
3579,"melihat hewan yang dianiaya, mati.",disgust
3580,seorang lelaki yang jauh lebih tua mengambil keuntungan dari saya selama masa kecil saya (empat sampai delapan tahun).,shame
3581,"ketika teman saya sangat membutuhkan bantuan saya dan saya, pada saat itu, mengakhiri hubungan kami.",guilt
3582,ketika saya lulus ujian yang sangat penting.,joy
3583,ketika seorang pria membunyikan bel pintu dan ingin memasuki rumah dengan kekerasan. saya sendirian di rumah saat itu.,fear
3584,"seorang teman datang mengunjungi saya larut malam. dia berjanji untuk tinggal only hanya seperempat jam, tapi dia tinggal 5 jam !! dia tidak pergi dan saya sangat marah.",anger
3585,"saya harus mengakhiri pelatihan karena saya tidak cocok untuk itu. saya sangat sedih tentang hal ini, karena saya sangat ingin menyelesaikan pelatihan itu.",sadness
3586,selama pesta ulang tahun saya seorang teman minum terlalu banyak alkohol. begitu banyak sehingga dia harus muntah. yang terburuk adalah dia tidak bisa meninggalkan teman saya sendirian dan bahwa dia menganiaya perempuan itu.,disgust
3587,"saya mencoba menipu toko perhiasan karena arloji saya rusak dan saya ingin memperbaikinya, tapi sayangnya mereka dapat menemukannya.",shame
3588,"seseorang harus melakukan banyak upaya untuk membuat sesuatu berfungsi. dengan bantuan saya dia akan selesai lebih cepat, tapi saya tidak dalam mood untuk membantunya.",guilt
3589,saya pergi mengunjungi teman-teman dan sangat ramah.,joy
3590,"saya ingin berhubungan dengan seorang gadis yang saya cintai, tetapi saya takut - dia akan menolak saya.",fear
3591,"selama dinas militer, seorang atasan mencela saya dengan tidak adil. ini menyebabkan gesekan dalam banyak situasi.",anger
3592,cinta kecewa gadis itu mengakhiri hubungan kami sementara á kupikir dia jatuh cinta padaku.,sadness
3593,selama dinas militer saya mendengar cerita tentang seseorang yang mencoba untuk bunuh diri dan akibatnya mendapat tahanan seminggu.,disgust
3594,aku menganggap diriku canggung ketika bercinta untuk pertama kalinya dengan seorang gadis.,shame
3595,seorang teman saya mengalami kecelakaan sepeda karena saya menarik stangnya.,guilt
3596,duduk sendirian di ruangan yang tenang berkonsentrasi pada hal-hal yang terjadi di sekitar saya yang menyenangkan saya.,joy
3597,"duduk sendirian di ruangan yang tenang, berkonsentrasi pada hal-hal yang terjadi di sekitar anda. pikiran muncul di benak saya yang membuat saya takut.",fear
3598,ketika seorang guru menceritakan sebuah kisah yang tidak benar. itu hanya mencerminkan cara dia menafsirkan realitas.,anger
3599,"saya memiliki harapan tinggi untuk masa depan saya, tetapi jika saya mengejar subjek á dengan cara ini saya tidak akan mencapai ini.",sadness
3600,saya mendengar program siaran tentang parapsikologi. orang-orang á dalam program ini menggunakan kata-kata yang sangat sulit yang saya tidak dapat mengerti. mereka bertindak berlebihan tanpa menunjukkan perasaan apa pun.,disgust
3601,seorang gadis bertanya mengapa saya tidak menari. saya mengatakan kepadanya bahwa saya malu untuk menari. aku merasa malu harus mengatakan ini padanya.,shame
3602,saya menabung uang untuk tujuan yang baik. karena saya juga harus mengatur pesta á saya takut hanya akan ada sedikit uang untuk á tujuan yang baik saya merasa bersalah tentang hal ini.,guilt
3603,adik dan ipar saya kembali dari sri lanka tempat mereka mengadopsi seorang anak. saya pergi menjemput mereka di bandara.,joy
3604,"selama pertandingan sepak bola, saya membuat pelanggaran terhadap seorang kenalan. á belakangan pada kenalan ini juga membuat saya dan permainan menjadi á sangat kasar.",fear
3605,"saya bekerja di pompa bensin. ketika ada orang asing yang menginginkan bensin, kolega saya memperlakukannya dengan sangat tidak sopan.",anger
3606,"seorang paman saya yang baru saja pensiun, yang telah bekerja keras seumur hidupnya, mengalami pendarahan otak.",sadness
3607,seorang siswa yang tinggal di rumah yang sama tempat saya tinggal adalah pecandu alkohol. dia á mencoba memanipulasi orang lain dengan uangnya ketika dia mabuk á terlalu banyak.,disgust
3608,ketika saya pergi ke disko dengan seorang teman saya mulai bersikap buruk á mempermalukannya tanpa alasan.,shame
3609,"ketika saya berbicara dengan siswa lain tentang catatan yang dia dapatkan pada semester lalu, tidak tahu bahwa dia mendapat banyak nilai buruk.",guilt
3610,ketika saya mendapat sim saya.,joy
3611,ketika saya tinggal sendirian di sebuah rumah di inggris raya dan ada banyak desas-desus di surat kabar tentang seorang pembunuh yang masih bebas.,fear
3612,kisah-kisah tentang cara nenek saya memperlakukan ibu saya.,anger
3613,ketika itu ibuku terbukti menderita penyakit yang sangat serius.,sadness
3614,kisah-kisah tentang bibi saya yang dipukuli dan dihina oleh paman saya.,disgust
3615,"saya dihilangkan untuk melakukan bantuan kepada seorang teman, sementara dia sangat membutuhkan bantuan.",shame
3616,ketika saya mengalami sedikit kecelakaan dengan mobil bos saya.,guilt
3617,setiap tahun selama karnaval saya sangat senang saya memiliki perasaan bahagia yang intens saat itu.,joy
3618,satu-satunya peristiwa yang saya ingat adalah mengalami mimpi buruk ketika saya masih sangat muda (3 tahun) saya bermimpi tentang mesin yang akan menghancurkan saya.,fear
3619,saya biasanya marah pada diri sendiri. ini sering terjadi. misalnya á ketika saya ingin hewan peliharaan tanpa jatuh cinta dan segera membuktikan á bahwa saya telah jatuh cinta padanya.,anger
3620,kehilangan pacar untuk kedua kalinya pada teman saya. dia jatuh cinta padanya. hal yang sama terjadi beberapa bulan sebelumnya dengan pacar lain.,sadness
3621,ada seseorang yang saya jijik. setiap kali saya melihatnya saya mendapatkan perasaan mengerikan ini saya jijik seluruh penampilannya.,disgust
3622,ketika saya marah pada seseorang tanpa alasan yang bagus. kemudian á membuktikan bahwa dia tidak melakukan kesalahan.,shame
3623,"ibu saya selalu membangkitkan perasaan bersalah pada saya. misalnya, ketika saya ketinggalan bus terakhir, saya tahu dia akan memperhatikan saya dan tetap terjaga sampai saya tiba.",guilt
3624,"ketika saya kembali berhubungan dengan seorang gadis, saya sangat menyukainya. dan yang paling penting dia juga menyukaiku.",joy
3625,tidak ingat.,fear
3626,setelah seharian bekerja keras di universitas saya juga harus membuat makan malam pada sore itu. itu gagal karena wajan yang pecah.,anger
3627,ketika ayah saya mengalami pendarahan otak.,sadness
3628,sebuah cerita yang saya dengar baru-baru ini tentang bayi sekarat setelah pelecehan seksual.,disgust
3629,"selama pesta saya mendengar percakapan tentang cina. ketika saya á ingin memberikan pendapat saya, salah satu orang keluar untuk menjadi orang cina á dan pendapatnya tentu saja benar.",shame
3630,ketika saya tidak membawa pacar saya ke rumah suatu malam. kemudian dia mengatakan kepada saya bahwa seorang cardriver memintanya.,guilt
3631,ketika seorang teman sekolah tua menelepon saya untuk mengatur janji untuk á berbicara tentang kenangan lama. saya tidak melihatnya selama 8 tahun.,joy
3632,berdiri di toko yang ramai atau di ruangan tertutup dengan terlalu banyak orang di dalamnya. ini memberi saya pengalaman yang menakutkan.,fear
3633,kakak laki-laki saya yang memberi saya saran yang tidak diinginkan tentang masalah dalam hubungan saya dengan pacar saya.,anger
3634,pacar saya meninggalkan rumah tempat kami tinggal bersama beberapa bulan lalu. ini membuat saya sangat sedih.,sadness
3635,membuat pembicaraan tak terduga dengan seorang profesor di kantin. ini membuatku malu.,shame
3636,"main mata dengan gadis-gadis lain sementara aku sudah memiliki hubungan yang sangat baik. ketika ada masalah dalam hubungan saya, godaan meningkat seperti halnya perasaan bersalah.",guilt
3637,"sering terjadi. pengalaman baru-baru ini: ketika pacaran dengan banyak teman, musik yang bagus, setelah ujian, saya merasa sangat senang saya bisa memeluk semua orang.",joy
3638,"saya tinggal sendirian di daerah menjijikkan di kota rotterdam. saya merasa kesal, mendengar banyak pencurian dan penyerangan. terutama di malam hari á dan malam hari aku sering merasa cemas.",fear
3639,diperlakukan tidak adil dan disakiti oleh seseorang yang saya cintai.,anger
3640,"setiap kali saya bertemu orang tertentu. kita tidak bisa hidup bersama á bersama, kita tidak saling menyukai.",disgust
3641,ketika datang untuk diadili karena mengutil.,shame
3642,ditangkap saat mencuri.,guilt
3643,saya jatuh cinta dengan seseorang yang tampaknya cinta kepada saya. itu membuat saya sangat senang bahwa saya hampir tidak bisa tidur dan makan selama satu minggu.,joy
3644,suatu malam saya harus bersepeda sendirian di rumah setelah pesta. kemudian saya menemukan bahwa saya dikejar oleh seorang pria di dalam mobil.,fear
3645,"saya memiliki pertengkaran dengan ayah saya, karena saya berpendapat bahwa á dia memutuskan secara otoriter program tv mana yang harus kita á tonton. saya menjadi sangat marah dan mulai melempar barang-barang ke dalam ruangan.",anger
3646,"pacar saya menyelesaikan hubungan kami ketika saya mulai belajar á psikologi di nijegen, karena dengan begitu kami tidak dapat bertemu á lagi.",sadness
3647,"seorang teman bertengkar dengan ibu dari pacarnya karena dia dan temannya memutuskan untuk pergi dan tinggal bersama. dia membutuhkan á uang untuk dihilangkan, kemudian dia berusaha keras untuk berdamai.",disgust
3648,"saya tertangkap ketika, sebagai seorang gadis kecil, saya bermain trik. saya sangat terkejut saat itu dan membasahi celana saya.",shame
3649,"saya berpendapat bahwa jam 12.00 siang terlalu dini untuk kembali ke rumah setelah pergi, jadi saya tinggal lebih lama, tahu bahwa ibu saya akan khawatir.",guilt
3650,saya dipanggil dan diundang untuk berbicara tentang pekerjaan yang saya inginkan.,joy
3651,"suatu saat larut malam (sekitar tengah malam) seseorang meminta saya untuk memberinya tumpangan. dia tiba-tiba mencoba untuk menyerang saya tetapi saya dapat melarikan diri. á setelah ini, dia mengikuti saya sebentar.",fear
3652,ada banyak iritasi antara saya dan orang yang tinggal di rumah yang sama tempat saya tinggal. tiba-tiba itu menjadi terlalu berat bagi saya dan saya menuduhnya melakukan beberapa hal.,anger
3653,akhir dari suatu hubungan (setelah 4 tahun) dengan melakukan ini saya sangat menyakiti orang lain.,sadness
3654,saya melihat kecelakaan mengerikan di mana pengemudi motor á dilemparkan melalui kaca depan sebuah mobil. wajahnya benar-benar jauh.,disgust
3655,saya bermasalah dengan rambut yang tumbuh di leher saya. saya merasa terganggu dengan hal ini sejak lama dan sangat malu ketika seseorang membawa tangannya ke wajah saya.,shame
3656,"melawan kemauan dan tanpa persetujuan orang tua saya, saya pergi selama beberapa hari ke pacar saya di jerman.",guilt
3657,ketika seorang teman saya datang untuk kunjungan tak terduga.,joy
3658,ketika saya mengira rumah itu terbakar pada malam hari.,fear
3659,ketika saya berada di pertemuan resmi saya mengajukan pertanyaan kepada seseorang. → jawabannya tidak ditujukan kepada saya tetapi pada ketua.,anger
3660,ketika ibu seorang teman baik saya meninggal.,sadness
3661,seorang guru sangat berterus terang dalam hubungannya dengan seorang anak sehingga á anak itu sangat kesal ketika tiba di rumah.,disgust
3662,saya sangat marah pada seseorang.,shame
3663,bahwa saya tidak meluangkan waktu untuk membuat janji dengan seseorang.,guilt
3664,setelah saya melihat keluarga dan teman baik saya kembali setelah tinggal satu tahun di negara asing.,joy
3665,ketika seorang teman baik saya berperilaku sangat keren kepada saya á untuk waktu yang sangat lama.,fear
3666,saya berada di perpustakaan psikologi medis dan berjalan ke arah yang salah. seorang pria yang keluar dari kamar membuat saya sangat merendahkan dan saya menjadi sangat marah.,anger
3667,seorang teman baik saya meninggal. selama pemakaman saya merasakan perasaan sedih yang intens.,sadness
3668,ketika seorang paman saya yang sakit parah mulai batuk yang terdengar sangat kotor. (dia tidak bisa menahannya tentu saja).,disgust
3669,pada malam natal ada film bagus di televisi yang ingin saya tonton bertahun-tahun. saya merengek tentang hal itu sampai seseorang mengatakan kepada saya itu sangat kekanak-kanakan. lalu aku merasa malu.,shame
3670,teman baik saya yang saat ini berada di negara asing. á saya tidak menulisnya selama beberapa bulan dan sekarang saya merasa bersalah.,guilt
3671,ketika saya pergi keluar dengan teman saya dengan uang yang cukup dan akal sehat untuk menari favorit kami.,joy
3672,saat pacaran aku sering diancam oleh dua gadis-punk.,fear
3673,seorang teman mulai meneriaki saya. dia memanggilku buah tua.,anger
3674,hubungan saya dengan pacar sudah selesai dan saya tidak berhasil selama bertahun-tahun.,sadness
3675,"ayah saya adalah seseorang yang saya jijikkan. jadi ketika dia datang dekat dengan saya - perasaan jijik membanjiri saya. ketika saya tinggal di akhir minggu di tempat orang tua saya, saya akan mengingatnya untuk waktu yang lama.",disgust
3676,"setelah pesta di mana saya bercinta dengan seorang anak laki-laki di depan umum. kemudian, saya mendengar bahwa orang lain berbicara tentang saya dan memanggil saya pelacur.",shame
3677,"ketika saya berhubungan dengan seorang anak laki-laki setahun yang lalu, saya mengabaikan teman baik saya. ketika hubungan dengan anak ini selesai, dia berperilaku sangat santai terhadap saya. saya merasa bersalah saat itu.",guilt
3678,ketika saya membuat gol kemenangan selama pertandingan sepakbola yang sangat penting.,joy
3679,semburan awan yang dahsyat dimulai ketika kami berkemah di tenda di atas lapangan botak yang besar.,fear
3680,"melihat untuk pertama kalinya foto-foto tentang apa yang disebut ""perlakuan"" orang-orang yahudi di nazi-jerman selama perang dunia ii. """,anger
3681,kematian ibu mertuaku setelah lama sakit tidur. pada saat sekarat aku bersamanya.,sadness
3682,saya sedang melihat acara one-man di televisi. dia mengatakan hal-hal yang sangat menjijikkan sehingga saya mulai jijik dengan itu. á (kemudian terbukti bahwa ini adalah niatnya).,disgust
3683,saya sedang minum segelas anggur dan makan sesuatu ketika tiba-tiba muncul foto-foto tentang kelaparan di beberapa bagian afrika.,shame
3684,ketika saya tidak pergi ke orang tua saya pada hari minggu dan menelepon mereka untuk memberi tahu mereka bahwa saya harus belajar. yang benar adalah bahwa saya mendengarkan olahraga di radio.,guilt
3685,ketika ternyata saya tidak hamil ketika saya beberapa minggu á lembur.,joy
3686,situasi yang sama dengan kesedihan. saya takut dengan apa yang akan dilakukan orang tua saya lebih lanjut untuk mengganggu hubungan saya.,fear
3687,sekali lagi orang tua saya menghancurkan suatu hubungan.,anger
3688,saya memiliki perasaan ini ketika orang tua saya menghancurkan hubungan dengan seorang anak laki-laki karena mereka pikir dia buruk dan tidak bertanggung jawab.,sadness
3689,setelah kecelakaan yang saya jelaskan di malu. saya datang ke diri saya sendiri á dan melihat betapa mengerikannya segalanya. saya merasa jijik sendiri á dan semua yang saya lihat.,disgust
3690,tiba-tiba mengakhiri hubungan dengan pacar pertamaku.,sadness
3691,saya mendengar bagian dari percakapan di mana orang berbicara sangat rendah tentang á wanita.,disgust
3692,"dalam situasi yang penting bagi saya, ayah saya berperilaku tidak memadai.",shame
3693,ketika saya mengambil mobil seseorang tanpa mengatakannya kepadanya.,guilt
3694,saya merasakan sukacita ketika saya mendengar bahwa saya diterima di free á university di driebergen.,joy
3695,ketika seorang teman baik saya mengatakan kepada saya suatu malam bahwa ia tidak ingin á hidup lagi.,fear
3696,"saya merasa marah ketika di akhir panggilan telepon, seorang teman baik á memberi tahu saya bahwa dia akan pergi bepergian tahun depan dengan teman baik á lainnya. kami tidak bisa membicarakan ini.",anger
3697,saya sangat sedih ketika saya harus meninggalkan orang yang memiliki hubungan yang sangat kuat dengan saya. saya juga harus meninggalkan lingkungan yang merupakan bagian dari ini.,sadness
3698,"saya merasa jijik setelah menonton gambar di televisi tentang ""menyiksa tahanan politik di india (ini terjadi di"" india di indira ghandi).",disgust
3699,saya membuat komentar yang sangat menghina terhadap seseorang yang sangat saya sayangi. peristiwa ini disebabkan oleh orang ketiga yang tidak menyukai orang yang saya hina.,shame
3700,saya merasa bersalah terhadap ibu saya ketika saya pergi untuk tinggal di kamar-kamar di nijmegen tempat saya belajar.,guilt
3701,ketika pacar saya dan saya pergi makan malam dan kemudian pergi ke keluarganya. kami memiliki malam yang sangat menyenangkan.,joy
3702,saat aku berjalan di jalanan larut malam. ini karena saya dan teman saya diserang suatu malam tanpa alasan untuk itu.,fear
3703,ketika saya merasa bahwa saya harus melakukan semua urusan rumah tangga á sementara pacar saya tidak melakukan apa-apa. ini terjadi pada masa ujian ketika saya harus belajar sangat keras.,anger
3704,"ketika sahabat saya mendapat pacar. karena ini, hubungan sepuluh tahun berakhir dengan tiba-tiba.",sadness
3705,saya merasa jijik ketika mendengar atau melihat orang lain diperlakukan tidak manusiawi. misalnya menyiksa di cabai.,disgust
3706,menurut saya rasa bersalah adalah perasaan yang sejalan dengan rasa malu. á di sini saya merujuk pada situasi bersalah.,shame
3707,ketika saya menjadi marah pada pacar saya tanpa alasan. saya tahu dia á tidak tahan saya marah padanya dan dia tidak bisa belajar lagi á kalau begitu.,guilt
3708,pada hari saya mendengar bahwa saya lulus ujian sekolah menengah.,joy
3709,saya tinggal di kamar-kamar di lingkungan yang sunyi dan sepi. á pada malam hari itu sangat sunyi dan ini membuatku takut. fakta sendirian di rumah itu membuatku takut.,fear
3710,kami harus pindah ke kota yang sangat berbeda karena perusahaan tempat ayahku bekerja juga pindah ke tempat itu. sangat sulit bagi saya untuk mendapatkan teman baru.,anger
3711,seorang teman dekat saya meninggal. saya membacanya di koran. saya á tidak tahu harus berbuat apa dan memikirkannya sepanjang hari.,sadness
3712,seorang gadis yang juga menyewa kamar di rumah tempat saya tinggal selalu á mencoba membuat pertengkaran dengan semua orang yang tersedia dia membuat saya jijik.,disgust
3713,seorang guru menghabiskan banyak waktu membantu saya tanpa ingin dibayar untuk itu. untuk ujian saya tidak mendapat nilai bagus dan saya merasa malu.,shame
3714,"saya tahu saya harus segera mengikuti ujian, tetapi saya belum bisa mulai belajar. saya juga tahu itu sangat penting untuk berhasil ujian á saat ini.",guilt
3715,"ketika liburan natal dimulai, saya merasa sangat gembira ketika saya telah menyelesaikan ujian terakhir saya.",joy
3716,saya pernah diperkosa sekali ketika melewati lorong gelap di belakang rumah kami. pria itu mendorong saya ke semak-semak. saya melawan dan á berhasil melarikan diri.,fear
3717,saya sangat marah pada ayah saya ketika dia tidak memberi saya uang sebanyak yang digunakan saudara saya untuk belajar. sekali lagi saudara saya á lebih baik dari saya.,anger
3718,ketika nenek saya meninggal. saya merasa sangat sedih saat itu ... perasaan á mulai menjadi lebih buruk setelah beberapa saat.,sadness
3719,ketika saya makan apel busuk.,disgust
3720,"ketika saya tidak memenuhi janji yang telah saya buat. orang itu menelepon saya, tetapi saya memikirkan sesuatu (saya katakan saya sakit) sehingga saya tidak harus pergi.",shame
3721,ketika saya harus mengambil ujian saya sangat bersemangat dan tidak punya banyak waktu untuk mengurus rumah tangga. maka teman saya harus melakukan segalanya.,guilt
3722,pacar saya sedang bermain dengan kucing saya. dia bermain-main dengan dia á dan mengatakan hal-hal baik padanya.,joy
3723,ketika saya tidur untuk pertama kalinya sendirian di rumah tempat saya tinggal sekarang. seorang pria menelepon saya pada jam 2 pagi. dia menginginkan sesuatu dari saya. saya takut.,fear
3724,pacar saya memberi tahu saya bahwa saya memiliki tuntutan yang sangat tinggi terhadapnya. menurut saya ini salah.,anger
3725,"saya sudah lama tidak berada di tempat orang tua saya. ketika saya pergi untuk mengunjungi mereka, saya memiliki harapan yang tinggi, tetapi ketika saya berada di sana, itu sangat berbeda dari yang saya harapkan.",sadness
3726,saya membaca sebuah cerita di surat kabar tentang tukang daging yang memperlakukan binatang mereka dengan sangat buruk. mereka membuat saya jijik.,disgust
3727,"saya sedang makan di restoran yang sangat bagus, ketika pelayan bertanya apakah saya menyukai makanan saya mengatakan kepadanya bahwa saya menyukainya tetapi á ada satu hal yang tidak begitu baik. pelayan daripada bekerja á sangat keras untuk membuatnya baik.",shame
3728,beberapa minggu yang lalu saya memikirkan ujian yang harus saya ambil segera. saya ingat ini sebelum saya harus tidur. saya merasa bersalah á karena pada awal tahun saya berencana untuk berhasil.,guilt
3729,"selama masa sekolah menengah saya, saya berhasil memainkan konser á mozart pada piano ketika saya memberikan penampilan pertama saya, saya berhasil á untuk memainkannya dengan sangat baik.",joy
3730,"ketika sebuah mobil menabrak saya. momen yang saya rasakan di jalan saya pikir \ ini adalah akhir saya, saya akan mati \ "".""",fear
3731,"ketika kucing kami terbunuh dalam kecelakaan mobil, saya sangat marah pada pengemudi mobil karena dia tidak cukup peduli.",anger
3732,"ada seorang anak lelaki yang sangat aku cintai. saya memintanya untuk makan malam á dengan saya, tetapi dia menolak. saya tidak tahu mengapa dia tidak pergi dengan saya, á tapi saya merasa sangat kesepian.",sadness
3733,saya melihat seekor anjing yang sedang memakan kotoran.,disgust
3734,"selama masa sma saya, saya adalah ketua komite siswa. dalam fungsi ini saya pernah harus berpidato di hadapan audiens yang besar dan saya sangat gugup. setelah tiga kalimat saya lupa teks saya.",shame
3735,"selama liburan di jerman timur saya berkenalan dengan seorang bocah lelaki yang tinggal di sana. kami mulai menulis, tetapi saya hanya menulis satu kali. saya merasa á malu karena saya mungkin salah satu kontaknya yang jarang dengan á eropa barat.",guilt
3736,ketika saya melihat teman baik lagi setelah tidak melihatnya untuk waktu yang lama.,joy
3737,ketika saya tergelincir di jalan es berlapis kaca dan sebuah mobil hampir menabrak saya.,fear
3738,ketika orang tanpa izin saya membongkar barang-barang saya dan mengambil hal-hal dari itu.,anger
3739,ketika saya perhatikan bahwa orang tua saya tidak sejahtera seperti kebanyakan orang di sekitar saya.,sadness
3740,melihat film porno tempat binatang digunakan.,disgust
3741,ketika saya pergi untuk pertama kalinya dalam hidup saya ke pantai nudist.,shame
3742,saya kedapatan mencuri permen.,guilt
3743,ketika saya pergi mengunjungi seorang teman di rumah sakit. dia harus menjalani operasi untuk pecah. saya senang mendengar bahwa operasi á berhasil dan dia terbebas dari rasa sakitnya.,joy
3744,"saya punya janji dengan teman baik. dia datang 3 jam kemudian - dari yang kita sepakati. selama jam terakhir menunggu saya takut - sesuatu mungkin telah terjadi, karena biasanya dia tepat waktu.",fear
3745,saya bekerja bersama siswa lain dalam tugas komputer. á dia tidak melakukan yang terbaik dan tidak mempersiapkan diri untuk itu. dia á mengharapkan saya untuk menjelaskannya kepadanya.,anger
3746,saya memiliki pertengkaran dengan seorang teman baik tentang fakta bahwa saya tidak á berkunjung ketika dia mengharapkan saya untuk datang. akhirat saya sangat sedih karena menjadi pertengkaran nyata.,sadness
3747,saya sedang hiking halangan ketika seorang pria berhenti dan memberi saya tumpangan ke á nijmegen. selama perjalanan dia bertanya kepada saya apakah saya senang-senang. the pria itu gemuk dan bertato.,disgust
3748,saya lupa sesuatu yang saya sepakati bersama seorang teman baik.,shame
3749,"saya menjadi sangat marah dengan teman saya karena dia tidak berbelanja, á sementara kami sepakat dia melakukan ini. kemarahan saya terbukti menjadi á tanpa alasan dan saya merasa bersalah karenanya.",guilt
3750,ketika saya mendapat hasil positif dari ujian saya untuk meraih gelar sarjana psikologi.,joy
3751,"ketika saya berusia 12 tahun, saya sering dikejar oleh orang lain dan á mendapat thrash suara.",fear
3752,"pacar saya suatu hari pergi keluar dan berjanji akan kembali pada pukul 6 sore, namun dia pertama kali tiba pada jam 10 malam, tanpa pesan (kami harus keluar malam itu).",anger
3753,ketika pacar saya memutuskan untuk menyelesaikan hubungan kami.,sadness
3754,ketika sekali lagi saya minum terlalu banyak dan merasa sangat busuk di pagi hari setelahnya.,disgust
3755,ketika saya ketiduran untuk kedua kalinya pada hari itu saya menjalani ujian.,shame
3756,"saat menjalin hubungan, aku bercinta dengan gadis lain.",guilt
3757,ketika gadis dengan siapa aku jatuh cinta tersenyum padaku.,joy
3758,ketika bersepeda dan saya merasa sangat buruk (masalah dengan jantung dan respirasi).,fear
3759,"ketika diskusi menghasilkan penghinaan, yang menurut saya, á tidak dibenarkan.",anger
3760,ketika saya menyadari bahwa tidak masuk akal untuk memulai hubungan dengan seorang gadis yang tidak terlalu konstruktif untuk membangun hubungan yang kuat.,sadness
3761,ketika saya harus menyelesaikan pekerjaan rumah dalam jumlah besar itu tepat waktu.,disgust
3762,"ketika saya memberi air ke tanaman teman. kemudian satu tanaman jatuh ke atas, dan sebuah patung kecil pecah. saya, tentu saja, harus memberi tahu dia semua.",shame
3763,ketika saya telah memecahkan sepotong gelas kulkas dengan meletakkan á panci panas di dalamnya.,guilt
3764,pada hari ulang tahunku ketika beberapa teman baik datang mengunjungiku.,joy
